Time,COOLANT_TEMPERATURE (),Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature,Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [��,Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
06:16.2,92,149,1902,18,36,23.13,83.5,29,42,42.4
06:16.3,92,149,1902,18,42,23.13,83.5,29,42,42.4
06:16.5,92,149,1902,18,42,22.27,83.5,29,42,42.4
06:16.7,92,149,1902,18,42,22.27,49,29,42,42.4
06:17.0,92,149,1902,18,42,22.27,49,28,42,42.4
06:17.1,92,149,1902,18,42,22.27,49,28,40.8,42.4
06:17.3,92,149,1902,18,42,22.27,49,28,40.8,42
06:17.4,92,149,1902,18,42,22.27,49,28,40.8,42
06:17.8,92,118,1902,18,42,22.27,49,28,40.8,42
06:18.0,92,118,1176,18,42,22.27,49,28,40.8,42
06:18.2,92,118,1176,20,42,22.27,49,28,40.8,42
06:18.5,92,118,1176,20,38,22.27,49,28,40.8,42
06:18.7,92,118,1176,20,38,21.36,49,28,40.8,42
06:19.0,92,118,1176,20,38,21.36,83.5,28,40.8,42
06:19.1,92,118,1176,20,38,21.36,83.5,28,40.8,42
06:19.3,92,118,1176,20,38,21.36,83.5,28,44.7,42
06:19.4,92,118,1176,20,38,21.36,83.5,28,44.7,45.1
06:19.8,92,118,1176,20,38,21.36,83.5,28,44.7,45.1
06:19.9,92,154,1176,20,38,21.36,83.5,28,44.7,45.1
06:20.1,92,154,1579,20,38,21.36,83.5,28,44.7,45.1
06:20.4,92,154,1579,27,38,21.36,83.5,28,44.7,45.1
06:20.6,92,154,1579,27,41,21.36,83.5,28,44.7,45.1
06:20.8,92,154,1579,27,41,18.52,83.5,28,44.7,45.1
06:20.9,92,154,1579,27,41,18.52,83.5,28,44.7,45.1
06:21.1,92,154,1579,27,41,18.52,83.5,28,44.7,45.1
06:21.6,92,154,1579,27,41,18.52,83.5,28,38,45.1
06:21.8,92,154,1579,27,41,18.52,83.5,28,38,41.2
06:21.9,92,154,1579,27,41,18.52,83.5,28,38,41.2
06:22.2,92,140,1579,27,41,18.52,83.5,28,38,41.2
06:22.3,92,140,1676,27,41,18.52,83.5,28,38,41.2
06:22.5,92,140,1676,29,41,18.52,83.5,28,38,41.2
06:22.7,92,140,1676,29,40,18.52,83.5,28,38,41.2
06:23.0,92,140,1676,29,40,21.83,83.5,28,38,41.2
06:23.2,92,140,1676,29,40,21.83,83.5,28,38,41.2
06:23.3,92,140,1676,29,40,21.83,83.5,28,38,41.2
06:23.5,92,140,1676,29,40,21.83,83.5,28,40.4,41.2
06:23.8,92,140,1676,29,40,21.83,83.5,28,40.4,40.4
06:24.0,92,140,1676,29,40,21.83,83.5,28,40.4,40.4
06:24.1,92,140,1676,29,40,21.83,83.5,28,40.4,40.4
06:24.3,92,140,1743,29,40,21.83,83.5,28,40.4,40.4
06:24.5,92,140,1743,30,40,21.83,83.5,28,40.4,40.4
06:24.8,92,140,1743,30,40,21.83,83.5,28,40.4,40.4
06:25.0,92,140,1743,30,40,33.63,83.5,28,40.4,40.4
06:25.1,92,140,1743,30,40,33.63,83.5,28,40.4,40.4
06:25.4,92,140,1743,30,40,33.63,83.5,28,40.4,40.4
06:25.7,92,140,1743,30,40,33.63,83.5,28,43.9,40.4
06:25.8,92,140,1743,30,40,33.63,83.5,28,43.9,44.7
06:26.0,92,140,1743,30,40,33.63,83.5,28,43.9,44.7
06:26.2,92,159,1743,30,40,33.63,83.5,28,43.9,44.7
06:26.4,92,159,2034,30,40,33.63,83.5,28,43.9,44.7
06:26.5,92,159,2034,35,40,33.63,83.5,28,43.9,44.7
06:26.8,92,159,2034,35,42,33.63,83.5,28,43.9,44.7
06:27.0,92,159,2034,35,42,35.88,83.5,28,43.9,44.7
06:27.2,92,159,2034,35,42,35.88,83.5,28,43.9,44.7
06:27.4,92,159,2034,35,42,35.88,83.5,28,43.9,44.7
06:27.5,92,159,2034,35,42,35.88,83.5,28,14.1,44.7
06:27.8,92,159,2034,35,42,35.88,83.5,28,14.1,14.5
06:27.9,92,159,2034,35,42,35.88,83.5,28,14.1,14.5
06:28.1,92,102,2034,35,42,35.88,83.5,28,14.1,14.5
06:28.4,92,102,1304,35,42,35.88,83.5,28,14.1,14.5
06:28.5,92,102,1304,34,42,35.88,83.5,28,14.1,14.5
06:28.8,92,102,1304,34,38,35.88,83.5,28,14.1,14.5
06:28.9,92,102,1304,34,38,24.38,83.5,28,14.1,14.5
06:29.2,92,102,1304,34,38,24.38,83.5,28,14.1,14.5
06:29.4,92,102,1304,34,38,24.38,83.5,28,14.1,14.5
06:29.5,92,102,1304,34,38,24.38,83.5,28,45.5,14.5
06:29.8,92,102,1304,34,38,24.38,83.5,28,45.5,45.9
06:30.0,92,102,1304,34,38,24.38,83.5,28,45.5,45.9
06:30.2,92,148,1304,34,38,24.38,83.5,28,45.5,45.9
06:30.3,92,148,1366,34,38,24.38,83.5,28,45.5,45.9
06:30.5,92,148,1366,37,38,24.38,83.5,28,45.5,45.9
06:30.6,92,148,1366,37,39,24.38,83.5,28,45.5,45.9
06:31.0,92,148,1366,37,39,25.86,83.5,28,45.5,45.9
06:31.2,92,148,1366,37,39,25.86,83.5,28,45.5,45.9
06:31.4,92,148,1366,37,39,25.86,83.5,28,45.5,45.9
06:31.7,92,148,1366,37,39,25.86,83.5,28,44.7,45.9
06:31.8,92,148,1366,37,39,25.86,83.5,28,44.7,45.5
06:32.0,92,148,1366,37,39,25.86,83.5,28,44.7,45.5
06:32.3,92,160,1366,37,39,25.86,83.5,28,44.7,45.5
06:32.6,92,160,1456,37,39,25.86,83.5,28,44.7,45.5
06:32.8,92,160,1456,39,39,25.86,83.5,28,44.7,45.5
06:33.0,92,160,1456,39,40,25.86,83.5,28,44.7,45.5
06:33.3,92,160,1456,39,40,23.44,83.5,28,44.7,45.5
06:33.6,92,160,1456,39,40,23.44,83.5,28,44.7,45.5
06:33.8,92,160,1456,39,40,23.44,83.5,28,44.7,45.5
06:34.0,92,160,1456,39,40,23.44,83.5,28,40.8,45.5
06:34.2,92,160,1456,39,40,23.44,83.5,28,40.8,41.6
06:34.4,92,160,1456,39,40,23.44,83.5,28,40.8,41.6
06:34.5,92,136,1456,39,40,23.44,83.5,28,40.8,41.6
06:34.8,92,136,1484,39,40,23.44,83.5,28,40.8,41.6
06:35.0,92,136,1484,40,40,23.44,83.5,28,40.8,41.6
06:35.2,92,136,1484,40,38,23.44,83.5,28,40.8,41.6
06:35.4,92,136,1484,40,38,21.8,83.5,28,40.8,41.6
06:35.5,92,136,1484,40,38,21.8,83.5,28,40.8,41.6
06:35.9,92,136,1484,40,38,21.8,83.5,28,40.8,41.6
06:36.0,92,136,1484,40,38,21.8,83.5,28,42,41.6
06:36.3,92,136,1484,40,38,21.8,83.5,28,42,42.4
06:36.5,92,136,1484,40,38,21.8,83.5,28,42,42.4
06:36.9,92,143,1484,40,38,21.8,83.5,28,42,42.4
06:37.0,92,143,1474,40,38,21.8,83.5,28,42,42.4
06:37.2,92,143,1474,39,38,21.8,83.5,28,42,42.4
06:37.4,92,143,1474,39,39,21.8,83.5,28,42,42.4
06:37.7,92,143,1474,39,39,23.05,83.5,28,42,42.4
06:37.8,92,143,1474,39,39,23.05,83.5,28,42,42.4
06:38.1,92,143,1474,39,39,23.05,83.5,28,42,42.4
06:38.3,92,143,1474,39,39,23.05,83.5,28,42.7,42.4
06:38.5,92,143,1474,39,39,23.05,83.5,28,42.7,43.1
06:38.8,92,143,1474,39,39,23.05,83.5,28,42.7,43.1
06:39.0,92,149,1474,39,39,23.05,83.5,28,42.7,43.1
06:39.2,92,149,1495,39,39,23.05,83.5,28,42.7,43.1
06:39.3,92,149,1495,40,39,23.05,83.5,28,42.7,43.1
06:39.6,92,149,1495,40,39,23.05,83.5,28,42.7,43.1
06:39.8,92,149,1495,40,39,23.88,83.5,28,42.7,43.1
06:40.0,92,149,1495,40,39,23.88,83.5,28,42.7,43.1
06:40.2,92,149,1495,40,39,23.88,83.5,28,42.7,43.1
06:40.4,92,149,1495,40,39,23.88,83.5,28,42.7,43.1
06:40.5,92,149,1495,40,39,23.88,83.5,28,42.7,43.1
06:40.8,92,149,1495,40,39,23.88,83.5,28,42.7,43.1
06:41.1,92,148,1495,40,39,23.88,83.5,28,42.7,43.1
06:41.2,92,148,1510,40,39,23.88,83.5,28,42.7,43.1
06:41.4,92,148,1510,40,39,23.88,83.5,28,42.7,43.1
06:41.5,92,148,1510,40,39,23.88,83.5,28,42.7,43.1
06:41.9,92,148,1510,40,39,23.83,83.5,28,42.7,43.1
06:42.1,92,148,1510,40,39,23.83,83.5,28,42.7,43.1
06:42.5,92,148,1510,40,39,23.83,83.5,28,42.7,43.1
06:42.6,92,148,1510,40,39,23.83,83.5,28,42.4,43.1
06:43.0,92,148,1510,40,39,23.83,83.5,28,42.4,43.1
06:43.1,93,148,1510,40,39,23.83,83.5,28,42.4,43.1
06:43.3,93,147,1510,40,39,23.83,83.5,28,42.4,43.1
06:43.6,93,147,1524,40,39,23.83,83.5,28,42.4,43.1
06:43.9,93,147,1524,41,39,23.83,83.5,28,42.4,43.1
06:44.0,93,147,1524,41,39,23.83,83.5,28,42.4,43.1
06:44.3,93,147,1524,41,39,23.58,83.5,28,42.4,43.1
06:44.4,93,147,1524,41,39,23.58,83.5,28,42.4,43.1
06:44.6,93,147,1524,41,39,23.58,83.5,28,42.4,43.1
06:44.9,93,147,1524,41,39,23.58,83.5,28,42.4,43.1
06:45.1,93,147,1524,41,39,23.58,83.5,28,42.4,43.1
06:45.3,93,147,1524,41,39,23.58,83.5,28,42.4,43.1
06:45.4,93,145,1524,41,39,23.58,83.5,28,42.4,43.1
06:45.7,93,145,1543,41,39,23.58,83.5,28,42.4,43.1
06:45.9,93,145,1543,41,39,23.58,83.5,28,42.4,43.1
06:46.1,93,145,1543,41,39,23.58,83.5,28,42.4,43.1
06:46.3,93,145,1543,41,39,22.19,83.5,28,42.4,43.1
06:46.5,93,145,1543,41,39,22.19,83.5,28,42.4,43.1
06:46.6,93,145,1543,41,39,22.19,83.5,28,42.4,43.1
06:47.0,93,145,1543,41,39,22.19,83.5,28,44.3,43.1
06:47.2,93,145,1543,41,39,22.19,83.5,28,44.3,44.7
06:47.3,93,145,1543,41,39,22.19,83.5,28,44.3,44.7
06:47.6,93,160,1543,41,39,22.19,83.5,28,44.3,44.7
06:47.7,93,160,1556,41,39,22.19,83.5,28,44.3,44.7
06:48.0,93,160,1556,42,39,22.19,83.5,28,44.3,44.7
06:48.2,93,160,1556,42,40,22.19,83.5,28,44.3,44.7
06:48.5,93,160,1556,42,40,26.99,83.5,28,44.3,44.7
06:48.7,93,160,1556,42,40,26.99,83.5,28,44.3,44.7
06:48.9,93,160,1556,42,40,26.99,83.5,28,44.3,44.7
06:49.1,93,160,1556,42,40,26.99,83.5,28,42.7,44.7
06:49.3,93,160,1556,42,40,26.99,83.5,28,42.7,43.5
06:49.5,93,160,1556,42,40,26.99,83.5,28,42.7,43.5
06:49.6,93,150,1556,42,40,26.99,83.5,28,42.7,43.5
06:49.9,93,150,1611,42,40,26.99,83.5,28,42.7,43.5
06:50.1,93,150,1611,43,40,26.99,83.5,28,42.7,43.5
06:50.3,93,150,1611,43,39,26.99,83.5,28,42.7,43.5
06:50.5,93,150,1611,43,39,24.72,83.5,28,42.7,43.5
06:50.6,93,150,1611,43,39,24.72,83.5,28,42.7,43.5
06:51.0,93,150,1611,43,39,24.72,83.5,28,42.7,43.5
06:51.1,93,150,1611,43,39,24.72,83.5,28,40.8,43.5
06:51.3,93,150,1611,43,39,24.72,83.5,28,40.8,41.2
06:51.5,93,150,1611,43,39,24.72,83.5,28,40.8,41.2
06:51.8,93,138,1611,43,39,24.72,83.5,28,40.8,41.2
06:51.9,93,138,1594,43,39,24.72,83.5,28,40.8,41.2
06:52.0,93,138,1594,43,39,24.72,83.5,28,40.8,41.2
06:52.2,93,138,1594,43,38,24.72,83.5,28,40.8,41.2
06:52.4,93,138,1594,43,38,18.41,83.5,28,40.8,41.2
06:52.5,93,138,1594,43,38,18.41,83.5,28,40.8,41.2
06:52.7,93,138,1594,43,38,18.41,83.5,28,40.8,41.2
06:52.9,93,138,1594,43,38,18.41,83.5,28,39.2,41.2
06:53.0,93,138,1594,43,38,18.41,83.5,28,39.2,40
06:53.3,93,138,1594,43,38,18.41,83.5,28,39.2,40
06:53.4,93,136,1594,43,38,18.41,83.5,28,39.2,40
06:53.6,93,136,1549,43,38,18.41,83.5,28,39.2,40
06:53.9,93,136,1549,42,38,18.41,83.5,28,39.2,40
06:54.1,93,136,1549,42,38,18.41,83.5,28,39.2,40
06:54.3,93,136,1549,42,38,25.55,83.5,28,39.2,40
06:54.5,93,136,1549,42,38,25.55,83.5,28,39.2,40
06:54.7,93,136,1549,42,38,25.55,83.5,28,39.2,40
06:54.8,93,136,1549,42,38,25.55,83.5,28,43.9,40
06:55.1,93,136,1549,42,38,25.55,83.5,28,43.9,44.3
06:55.3,93,136,1549,42,38,25.55,83.5,28,43.9,44.3
06:55.4,93,155,1549,42,38,25.55,83.5,28,43.9,44.3
06:55.6,93,155,1582,42,38,25.55,83.5,28,43.9,44.3
06:55.9,93,155,1582,43,38,25.55,83.5,28,43.9,44.3
06:56.1,93,155,1582,43,39,25.55,83.5,28,43.9,44.3
06:56.2,93,155,1582,43,39,26.22,83.5,28,43.9,44.3
06:56.5,93,155,1582,43,39,26.22,83.5,28,43.9,44.3
06:56.7,93,155,1582,43,39,26.22,83.5,28,43.9,44.3
06:56.9,93,155,1582,43,39,26.22,83.5,28,43.1,44.3
06:57.1,93,155,1582,43,39,26.22,83.5,28,43.1,43.9
06:57.3,93,155,1582,43,39,26.22,83.5,28,43.1,43.9
06:57.5,93,150,1582,43,39,26.22,83.5,28,43.1,43.9
06:57.6,93,150,1614,43,39,26.22,83.5,28,43.1,43.9
06:57.8,93,150,1614,43,39,26.22,83.5,28,43.1,43.9
06:58.0,93,150,1614,43,39,26.22,83.5,28,43.1,43.9
06:58.2,93,150,1614,43,39,26.49,83.5,28,43.1,43.9
06:58.4,93,150,1614,43,39,26.49,83.5,28,43.1,43.9
06:58.6,93,150,1614,43,39,26.49,83.5,28,43.1,43.9
06:58.7,93,150,1614,43,39,26.49,83.5,28,43.1,43.9
06:59.1,93,150,1614,43,39,26.49,83.5,28,43.1,43.5
06:59.2,93,150,1614,43,39,26.49,83.5,28,43.1,43.5
06:59.4,93,148,1614,43,39,26.49,83.5,28,43.1,43.5
06:59.6,93,148,1645,43,39,26.49,83.5,28,43.1,43.5
06:59.8,93,148,1645,44,39,26.49,83.5,28,43.1,43.5
07:00.0,93,148,1645,44,39,26.49,83.5,28,43.1,43.5
07:00.2,93,148,1645,44,39,22.52,83.5,28,43.1,43.5
07:00.5,93,148,1645,44,39,22.52,83.5,28,43.1,43.5
07:00.6,93,148,1645,44,39,22.52,83.5,28,43.1,43.5
07:00.8,93,148,1645,44,39,22.52,83.5,28,40.4,43.5
07:01.0,93,148,1645,44,39,22.52,83.5,28,40.4,40.8
07:01.2,93,148,1645,44,39,22.52,83.5,28,40.4,40.8
07:01.4,93,137,1645,44,39,22.52,83.5,28,40.4,40.8
07:01.7,93,137,1618,44,39,22.52,83.5,28,40.4,40.8
07:01.9,93,137,1618,43,39,22.52,83.5,28,40.4,40.8
07:02.1,93,137,1618,43,37,22.52,83.5,28,40.4,40.8
07:02.4,93,137,1618,43,37,17.55,83.5,28,40.4,40.8
07:02.5,93,137,1618,43,37,17.55,83.5,28,40.4,40.8
07:02.7,93,137,1618,43,37,17.55,83.5,28,40.4,40.8
07:02.9,93,137,1618,43,37,17.55,83.5,28,14.1,40.8
07:03.2,93,137,1618,43,37,17.55,83.5,28,14.1,14.5
07:03.3,93,137,1618,43,37,17.55,83.5,28,14.1,14.5
07:03.5,93,114,1618,43,37,17.55,83.5,28,14.1,14.5
07:03.6,93,114,928,43,37,17.55,83.5,28,14.1,14.5
07:03.8,93,114,928,39,37,17.55,83.5,28,14.1,14.5
07:04.0,93,114,928,39,34,17.55,83.5,28,14.1,14.5
07:04.2,93,114,928,39,34,9.3,83.5,28,14.1,14.5
07:04.4,93,114,928,39,34,9.3,83.5,28,14.1,14.5
07:04.6,93,114,928,39,34,9.3,83.5,27,14.1,14.5
07:04.7,93,114,928,39,34,9.3,83.5,27,14.1,14.5
07:05.1,93,114,928,39,34,9.3,83.5,27,14.1,14.5
07:05.2,93,114,928,39,34,9.3,83.5,27,14.1,14.5
07:05.4,93,114,928,39,34,9.3,83.5,27,14.1,14.5
07:05.6,93,114,1712,39,34,9.3,83.5,27,14.1,14.5
07:06.0,93,114,1712,28,34,9.3,83.5,27,14.1,14.5
07:06.1,93,114,1712,28,38,9.3,83.5,27,14.1,14.5
07:06.3,93,114,1712,28,38,28.77,83.5,27,14.1,14.5
07:06.6,93,114,1712,28,38,28.77,83.5,27,14.1,14.5
07:06.8,93,114,1712,28,38,28.77,83.5,27,14.1,14.5
07:07.0,93,114,1712,28,38,28.77,83.5,27,23.5,14.5
07:07.1,93,114,1712,28,38,28.77,83.5,27,23.5,25.5
07:07.4,93,114,1712,28,38,28.77,83.5,27,23.5,25.5
07:07.5,93,111,1712,28,38,28.77,83.5,27,23.5,25.5
07:07.7,93,111,1333,28,38,28.77,83.5,27,23.5,25.5
07:08.0,93,111,1333,22,38,28.77,83.5,27,23.5,25.5
07:08.2,93,111,1333,22,34,28.77,83.5,27,23.5,25.5
07:08.4,93,111,1333,22,34,12.3,83.5,27,23.5,25.5
07:08.5,93,111,1333,22,34,12.3,83.5,27,23.5,25.5
07:08.7,93,111,1333,22,34,12.3,83.5,27,23.5,25.5
07:09.0,93,111,1333,22,34,12.3,83.5,27,31,25.5
07:09.2,93,111,1333,22,34,12.3,83.5,27,31,31.4
07:09.4,93,111,1333,22,34,12.3,83.5,27,31,31.4
07:09.6,93,112,1333,22,34,12.3,83.5,27,31,31.4
07:09.7,93,112,1288,22,34,12.3,83.5,27,31,31.4
07:10.1,93,112,1288,22,34,12.3,83.5,27,31,31.4
07:10.3,93,112,1288,22,35,12.3,83.5,27,31,31.4
07:10.4,93,112,1288,22,35,11.74,83.5,27,31,31.4
07:10.7,93,112,1288,22,35,11.74,83.5,27,31,31.4
07:10.8,93,112,1288,22,35,11.74,83.5,27,31,31.4
07:11.1,93,112,1288,22,35,11.74,83.5,27,34.1,31.4
07:11.3,93,112,1288,22,35,11.74,83.5,27,34.1,35.7
07:11.5,93,112,1288,22,35,11.74,83.5,27,34.1,35.7
07:11.8,93,118,1288,22,35,11.74,83.5,27,34.1,35.7
07:12.0,93,118,1340,22,35,11.74,83.5,27,34.1,35.7
07:12.2,93,118,1340,23,35,11.74,83.5,27,34.1,35.7
07:12.3,93,118,1340,23,38,11.74,83.5,27,34.1,35.7
07:12.6,93,118,1340,23,38,16.24,83.5,27,34.1,35.7
07:12.8,93,118,1340,23,38,16.24,83.5,27,34.1,35.7
07:13.0,93,118,1340,23,38,16.24,83.5,27,34.1,35.7
07:13.2,93,118,1340,23,38,16.24,83.5,27,38.8,35.7
07:13.5,93,118,1340,23,38,16.24,83.5,27,38.8,39.2
07:13.7,93,118,1340,23,38,16.24,83.5,27,38.8,39.2
07:13.8,93,136,1340,23,38,16.24,83.5,27,38.8,39.2
07:14.0,93,136,1533,23,38,16.24,83.5,27,38.8,39.2
07:14.4,93,136,1533,27,38,16.24,83.5,27,38.8,39.2
07:14.6,93,136,1533,27,39,16.24,83.5,27,38.8,39.2
07:14.7,93,136,1533,27,39,20.66,83.5,27,38.8,39.2
07:15.1,93,136,1533,27,39,20.66,83.5,27,38.8,39.2
07:15.2,93,136,1533,27,39,20.66,83.5,27,38.8,39.2
07:15.4,93,136,1533,27,39,20.66,83.5,27,39.2,39.2
07:15.6,93,136,1533,27,39,20.66,83.5,27,39.2,40
07:15.8,93,136,1533,27,39,20.66,83.5,27,39.2,40
07:16.1,93,137,1533,27,39,20.66,83.5,27,39.2,40
07:16.3,93,137,1748,27,39,20.66,83.5,27,39.2,40
07:16.5,93,137,1748,30,39,20.66,83.5,27,39.2,40
07:16.7,93,137,1748,30,39,20.66,83.5,27,39.2,40
07:17.0,93,137,1748,30,39,33.08,83.5,27,39.2,40
07:17.1,93,137,1748,30,39,33.08,83.5,27,39.2,40
07:17.4,93,137,1748,30,39,33.08,83.5,27,39.2,40
07:17.5,93,137,1748,30,39,33.08,83.5,27,45.1,40
07:17.8,93,137,1748,30,39,33.08,83.5,27,45.1,45.9
07:18.0,93,137,1748,30,39,33.08,83.5,27,45.1,45.9
07:18.2,93,165,1748,30,39,33.08,83.5,27,45.1,45.9
07:18.4,93,165,2146,30,39,33.08,83.5,27,45.1,45.9
07:18.6,93,165,2146,37,39,33.08,83.5,27,45.1,45.9
07:18.8,93,165,2146,37,41,33.08,83.5,27,45.1,45.9
07:19.0,93,165,2146,37,41,31.86,83.5,27,45.1,45.9
07:19.2,93,165,2146,37,41,31.86,83.5,27,45.1,45.9
07:19.4,93,165,2146,37,41,31.86,83.5,27,45.1,45.9
07:19.6,93,165,2146,37,41,31.86,83.5,27,33.7,45.9
07:19.7,93,165,2146,37,41,31.86,83.5,27,33.7,33.3
07:20.0,93,165,2146,37,41,31.86,83.5,27,33.7,33.3
07:20.3,93,120,2146,37,41,31.86,83.5,27,33.7,33.3
07:20.4,93,120,2104,37,41,31.86,83.5,27,33.7,33.3
07:20.6,93,120,2104,36,41,31.86,83.5,27,33.7,33.3
07:20.7,93,120,2104,36,38,31.86,83.5,27,33.7,33.3
07:21.1,93,120,2104,36,38,19.99,83.5,27,33.7,33.3
07:21.2,93,120,2104,36,38,19.99,83.5,27,33.7,33.3
07:21.4,93,120,2104,36,38,19.99,83.5,27,33.7,33.3
07:21.7,93,120,2104,36,38,19.99,83.5,27,14.1,33.3
07:21.8,93,120,2104,36,38,19.99,83.5,27,14.1,14.5
07:22.1,93,120,2104,36,38,19.99,83.5,27,14.1,14.5
07:22.2,93,123,2104,36,38,19.99,83.5,27,14.1,14.5
07:22.5,93,123,958,36,38,19.99,83.5,27,14.1,14.5
07:22.6,93,123,958,20,38,19.99,83.5,27,14.1,14.5
07:22.8,93,123,958,20,39,19.99,83.5,27,14.1,14.5
07:23.0,93,123,958,20,39,7.86,83.5,27,14.1,14.5
07:23.2,93,123,958,20,39,7.86,83.5,27,14.1,14.5
07:23.4,93,123,958,20,39,7.86,83.5,27,14.1,14.5
07:23.6,93,123,958,20,39,7.86,83.5,27,20.4,14.5
07:23.8,93,123,958,20,39,7.86,83.5,27,20.4,23.9
07:24.0,93,123,958,20,39,7.86,83.5,27,20.4,23.9
07:24.2,93,106,958,20,39,7.86,83.5,27,20.4,23.9
07:24.5,93,106,1534,20,39,7.86,83.5,27,20.4,23.9
07:24.6,93,106,1534,13,39,7.86,83.5,27,20.4,23.9
07:24.8,93,106,1534,13,33,7.86,83.5,27,20.4,23.9
07:25.0,93,106,1534,13,33,14.3,83.5,27,20.4,23.9
07:25.2,93,106,1534,13,33,14.3,83.5,27,20.4,23.9
07:25.4,93,106,1534,13,33,14.3,83.5,27,20.4,23.9
07:25.5,93,106,1534,13,33,14.3,83.5,27,36.5,23.9
07:25.7,93,106,1534,13,33,14.3,83.5,27,36.5,36.9
07:26.0,93,106,1534,13,33,14.3,83.5,27,36.5,36.9
07:26.2,93,123,1534,13,33,14.3,83.5,27,36.5,36.9
07:26.4,93,123,1389,13,33,14.3,83.5,27,36.5,36.9
07:26.6,93,123,1389,15,33,14.3,83.5,27,36.5,36.9
07:26.9,93,123,1389,15,38,14.3,83.5,27,36.5,36.9
07:27.0,93,123,1389,15,38,10.77,83.5,27,36.5,36.9
07:27.2,93,123,1389,15,38,10.77,83.5,27,36.5,36.9
07:27.4,93,123,1389,15,38,10.77,83.5,27,36.5,36.9
07:27.6,93,123,1389,15,38,10.77,83.5,27,28.6,36.9
07:27.7,93,123,1389,15,38,10.77,83.5,27,28.6,27.8
07:27.9,93,123,1389,15,38,10.77,83.5,27,28.6,27.8
07:28.2,93,113,1389,15,38,10.77,83.5,27,28.6,27.8
07:28.3,93,113,1025,15,38,10.77,83.5,27,28.6,27.8
07:28.5,93,113,1025,17,38,10.77,83.5,27,28.6,27.8
07:28.8,93,113,1025,17,35,10.77,83.5,27,28.6,27.8
07:28.9,93,113,1025,17,35,10.55,83.5,27,28.6,27.8
07:29.2,93,113,1025,17,35,10.55,83.5,27,28.6,27.8
07:29.3,93,113,1025,17,35,10.55,83.5,27,28.6,27.8
07:29.6,93,113,1025,17,35,10.55,83.5,27,29,27.8
07:29.7,93,113,1025,17,35,10.55,83.5,27,29,29.8
07:29.9,93,113,1025,17,35,10.55,83.5,27,29,29.8
07:30.2,93,113,1025,17,35,10.55,83.5,27,29,29.8
07:30.4,93,113,1071,17,35,10.55,83.5,27,29,29.8
07:30.7,93,113,1071,19,35,10.55,83.5,27,29,29.8
07:30.9,93,113,1071,19,36,10.55,83.5,27,29,29.8
07:31.1,93,113,1071,19,36,10.8,83.5,27,29,29.8
07:31.3,93,113,1071,19,36,10.8,83.5,27,29,29.8
07:31.5,93,113,1071,19,36,10.8,83.5,27,29,29.8
07:31.6,93,113,1071,19,36,10.8,83.5,27,29,29.8
07:31.8,93,113,1071,19,36,10.8,83.5,27,29,30.2
07:32.1,93,113,1071,19,36,10.8,83.5,27,29,30.2
07:32.2,93,110,1071,19,36,10.8,83.5,27,29,30.2
07:32.4,93,110,1107,19,36,10.8,83.5,27,29,30.2
07:32.6,93,110,1107,19,36,10.8,83.5,27,29,30.2
07:32.8,93,110,1107,19,36,10.8,83.5,27,29,30.2
07:33.0,93,110,1107,19,36,13.61,83.5,27,29,30.2
07:33.3,93,110,1107,19,36,13.61,83.5,27,29,30.2
07:33.5,93,110,1107,19,36,13.61,83.5,27,29,30.2
07:33.6,93,110,1107,19,36,13.61,83.5,27,41.2,30.2
07:33.8,93,110,1107,19,36,13.61,83.5,27,41.2,41.6
07:34.1,93,110,1107,19,36,13.61,83.5,27,41.2,41.6
07:34.3,93,128,1107,19,36,13.61,83.5,27,41.2,41.6
07:34.4,93,128,1340,19,36,13.61,83.5,27,41.2,41.6
07:34.7,93,128,1340,23,36,13.61,83.5,27,41.2,41.6
07:34.8,93,128,1340,23,39,13.61,83.5,27,41.2,41.6
07:35.2,93,128,1340,23,39,21.22,83.5,27,41.2,41.6
07:35.4,93,128,1340,23,39,21.22,83.5,27,41.2,41.6
07:35.6,93,128,1340,23,39,21.22,83.5,27,41.2,41.6
07:35.8,93,128,1340,23,39,21.22,83.5,27,39.6,41.6
07:36.0,93,128,1340,23,39,21.22,83.5,27,39.6,39.2
07:36.2,93,128,1340,23,39,21.22,83.5,27,39.6,39.2
07:36.3,93,135,1340,23,39,21.22,83.5,27,39.6,39.2
07:36.6,93,135,1553,23,39,21.22,83.5,27,39.6,39.2
07:36.8,93,135,1553,27,39,21.22,83.5,27,39.6,39.2
07:37.0,93,135,1553,27,39,21.22,83.5,27,39.6,39.2
07:37.2,93,135,1553,27,39,15.97,83.5,27,39.6,39.2
07:37.4,93,135,1553,27,39,15.97,83.5,27,39.6,39.2
07:37.6,93,135,1553,27,39,15.97,83.5,27,39.6,39.2
07:37.7,93,135,1553,27,39,15.97,83.5,27,32.9,39.2
07:37.9,93,135,1553,27,39,15.97,83.5,27,32.9,33.7
07:38.1,94,135,1553,27,39,15.97,83.5,27,32.9,33.7
07:38.2,94,116,1553,27,39,15.97,83.5,27,32.9,33.7
07:38.5,94,116,1548,27,39,15.97,83.5,27,32.9,33.7
07:38.7,94,116,1548,26,39,15.97,83.5,27,32.9,33.7
