ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),Throttle_Response_Problem
1279,785,0,16.078432,24.705883,88,-3.125,0.78125,26,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,51,2,500.299988,386.399994,13.632,27.843138,0,7887,0,255,
1280,785,0,16.078432,24.705883,88,-3.125,0.78125,26,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,51,2,500.299988,386.399994,13.632,26.274509,0,7887,0,255,
1280,785,0,16.078432,24.705883,88,-3.125,0.78125,26,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,51,2,498.5,385,13.515,26.274509,0,7887,0,255,
1280,785,0,16.078432,24.313726,88,-3.125,0.78125,26,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,51,2,498.5,385,13.515,26.274509,0,7887,0,255,
1282,754.5,0,15.686275,24.313726,88,-3.125,3.125,24,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,51,4,498.5,385,13.515,26.274509,0,7887,0,255,
1282,754.5,0,15.686275,24.313726,88,-3.125,3.125,24,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,51,4,496.900024,385,13.515,24.313726,0,7887,0,255,
1282,754.5,0,15.686275,24.313726,88,-3.125,3.125,24,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,51,4,496.900024,383.5,13.574,24.313726,0,7887,0,255,
1282,728,0,15.686275,23.921568,88,-3.125,-0.78125,24,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,51,4,496.900024,383.5,13.574,24.313726,0,7887,0,255,
1284,728,0,15.686275,23.921568,88,-3.125,-0.78125,24,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,4,496.900024,383.5,13.574,24.313726,0,7887,0,255,
1284,728,0,15.686275,23.921568,88,-3.125,-0.78125,24,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,4,496,382.799988,13.71,24.313726,0,7887,0,255,
1284,728,0,15.686275,23.921568,88,-3.125,-0.78125,24,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,4,496,382.799988,13.71,24.313726,0,7887,0,255,
1284,714.75,0,15.686275,24.705883,88,-3.125,-4.6875,25,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,4,496,382.799988,13.71,24.313726,0,7887,0,255,
1286,714.75,0,15.686275,24.705883,88,-3.125,-4.6875,25,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,4,496,382.799988,13.71,24.313726,0,7887,0,255,
1286,714.75,0,15.686275,24.705883,88,-3.125,-4.6875,25,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,4,494.400024,381.399994,13.554,24.313726,0,7887,0,255,
1286,714.75,0,15.686275,24.705883,88,-3.125,-4.6875,25,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,4,494.400024,381.399994,13.554,24.313726,0,7887,0,255,
1288,700,0,15.686275,24.705883,88,-3.125,-0.78125,27,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,2,494.400024,381.399994,13.554,24.313726,0,7887,0,255,
1288,700,0,15.686275,24.705883,88,-3.125,-0.78125,27,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,2,492.900024,381.399994,13.554,23.921568,0,7887,0,255,
1288,700,0,15.686275,24.705883,88,-3.125,-0.78125,27,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,2,492.900024,380,13.496,23.921568,0,7887,0,255,
1288,700,0,15.686275,25.09804,88,-3.125,-3.125,26,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,2,492.900024,380,13.496,23.921568,0,7887,0,255,
1290,679.5,0,15.686275,25.09804,88,-3.125,-3.125,26,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,3,492.900024,380,13.496,23.921568,0,7887,0,255,
1290,679.5,0,15.686275,25.09804,88,-3.125,-3.125,26,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,3,491.299988,378.600006,13.71,24.313726,0,7887,0,255,
1290,679.5,0,15.686275,25.09804,88,-3.125,-3.125,26,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,3,491.299988,378.600006,13.71,24.313726,0,7887,0,255,
1290,689,0,15.686275,25.490196,88,-3.125,0.78125,26,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,-1,491.299988,378.600006,13.71,24.313726,0,7887,0,255,
1291,689,0,15.686275,25.490196,88,-3.125,0.78125,26,25.882353,47.058823,16.078432,31.764706,15.686275,0,101,0,52,-1,491.299988,378.600006,13.71,24.705883,0,7887,0,255,
1291,689,0,15.686275,25.490196,88,-3.125,0.78125,26,25.882353,47.450981,16.078432,31.764706,15.686275,0,101,0,52,-1,490.599976,378,13.593,24.705883,0,7887,0,255,
1291,689,0,15.686275,25.490196,88,-3.125,0.78125,26,25.882353,47.450981,16.078432,31.764706,15.686275,0,101,0,52,-1,490.599976,378,13.593,24.705883,0,7887,0,255,
1293,694.5,0,15.686275,25.882353,88,-3.125,2.34375,26,25.882353,47.450981,16.078432,31.764706,15.686275,0,101,0,52,0,490.599976,378,13.593,24.705883,0,7887,0,255,
1293,694.5,0,15.686275,25.882353,88,-3.125,2.34375,26,25.882353,47.450981,16.078432,31.764706,15.686275,0,101,0,52,0,490.599976,378,13.593,24.705883,0,7887,0,255,
1293,694.5,0,15.686275,25.882353,88,-3.125,2.34375,26,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,0,489.099976,376.600006,13.496,24.705883,0,7887,0,255,
1293,694.5,0,15.686275,25.882353,88,-3.125,2.34375,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,0,489.099976,376.600006,13.496,24.705883,0,7887,0,255,
1295,685,0,16.078432,25.882353,88,-3.125,2.34375,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,1,489.099976,376.600006,13.496,24.705883,0,7887,0,255,
1295,685,0,16.078432,25.882353,88,-3.125,2.34375,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,1,487.599976,375.299988,13.71,25.09804,0,7887,0,255,
1295,685,0,16.078432,25.882353,88,-3.125,2.34375,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,1,487.599976,375.299988,13.71,25.09804,0,7887,0,255,
1295,702.25,0,16.078432,25.882353,88,-3.125,1.5625,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,-2,487.599976,375.299988,13.71,25.09804,0,7887,0,255,
1297,702.25,0,16.078432,25.882353,88,-3.125,1.5625,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,-2,487.599976,375.299988,13.71,25.490196,0,7887,0,255,
1297,702.25,0,16.078432,25.882353,88,-3.125,1.5625,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,-2,486.099976,374,13.691,25.490196,0,7887,0,255,
1297,702.25,0,16.078432,25.882353,88,-3.125,1.5625,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,-2,486.099976,374,13.691,25.490196,0,7887,0,255,
1299,704.5,0,16.078432,25.882353,88,-3.125,3.125,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,-2,486.099976,374,13.691,25.490196,0,7887,0,255,
1299,704.5,0,16.078432,25.882353,88,-3.125,3.125,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,-2,486.099976,374,13.691,25.490196,0,7887,0,255,
1299,704.5,0,16.078432,25.882353,88,-3.125,3.125,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,-2,485.400024,373.299988,13.535,25.490196,0,7887,0,255,
1299,704.5,0,16.078432,25.09804,88,-3.125,1.5625,27,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,-2,485.400024,373.299988,13.535,25.490196,0,7887,0,255,
1300,710.75,0,15.686275,25.09804,88,-3.125,1.5625,26,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,0,485.400024,373.299988,13.535,25.490196,0,7887,0,255,
1300,710.75,0,15.686275,25.09804,88,-3.125,1.5625,26,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,0,483.900024,372,13.632,24.313726,0,7887,0,255,
1300,710.75,0,15.686275,25.09804,88,-3.125,1.5625,26,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,52,0,483.900024,372,13.632,24.313726,0,7887,0,255,
1300,585,0,16.078432,31.764706,88,-3.125,-0.78125,32,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,53,9,483.900024,372,13.632,24.313726,0,7887,0,255,
1302,585,0,16.078432,31.764706,88,-3.125,-0.78125,32,25.882353,47.450981,16.078432,31.764706,16.078432,0,101,0,53,9,483.900024,372,13.632,27.058823,0,7887,0,255,
1302,585,0,16.078432,31.764706,88,-3.125,-0.78125,32,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,53,9,482.5,370.700012,13.515,27.058823,0,7887,0,255,
1302,585,0,16.078432,31.764706,88,-3.125,-0.78125,32,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,53,9,482.5,370.700012,13.515,27.058823,0,7887,0,255,
1302,817.75,0,17.647058,47.058823,88,-3.125,-4.6875,41,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,53,-21,482.5,370.700012,13.515,27.058823,0,7887,0,255,
1304,817.75,0,17.647058,47.058823,88,-3.125,-4.6875,41,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,53,-21,482.5,370.700012,13.515,36.07843,0,7887,0,255,
1304,817.75,0,17.647058,47.058823,88,-3.125,-4.6875,41,25.882353,48.235294,16.078432,31.764706,16.470589,0,101,0,53,-21,481.099976,369.299988,13.593,36.07843,0,7887,0,255,
1304,817.75,0,17.647058,30.980392,88,-3.125,0.78125,41,25.882353,48.235294,16.078432,31.764706,16.470589,0,101,0,53,-21,481.099976,369.299988,13.593,36.07843,0,7887,0,255,
1306,715.5,5,16.078432,30.980392,88,-3.125,0.78125,30,25.882353,48.235294,16.078432,31.764706,16.470589,0,101,0,52,-7,481.099976,369.299988,13.593,36.07843,0,7887,0,255,
1306,715.5,5,16.078432,30.980392,88,-3.125,0.78125,30,25.09804,48.235294,16.078432,31.764706,16.470589,0,101,0,52,-7,480.400024,368.600006,13.691,27.450981,0,7887,0,255,
1306,715.5,5,16.078432,30.980392,88,-3.125,0.78125,30,25.09804,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-7,480.400024,368.600006,13.691,27.450981,0,7887,0,255,
1306,729.5,4,16.078432,27.450981,88,-3.125,0.78125,29,25.09804,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-6,480.400024,368.600006,13.691,27.450981,0,7887,0,255,
1308,729.5,4,16.078432,27.450981,88,-3.125,0.78125,29,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-6,480.400024,368.600006,13.691,29.019608,0,7887,0,255,
1308,729.5,4,16.078432,27.450981,88,-3.125,0.78125,29,25.882353,47.843136,16.078432,31.764706,17.254902,0,101,0,52,-6,478.900024,367.200012,13.671,29.019608,0,7887,0,255,
1308,729.5,4,16.078432,27.450981,88,-3.125,0.78125,29,25.882353,47.843136,16.078432,31.764706,17.254902,0,101,0,52,-6,478.900024,367.200012,13.671,29.019608,0,7887,0,255,
1308,674,5,18.82353,31.764706,88,-0.78125,3.90625,36,25.882353,47.843136,16.078432,31.764706,17.254902,0,101,0,52,3,478.900024,367.200012,13.671,29.019608,0,7887,0,255,
1309,674,5,18.82353,31.764706,88,-0.78125,3.90625,36,27.843138,47.843136,16.078432,31.764706,17.254902,0,101,0,52,3,478.900024,367.200012,13.671,89.803925,0,7887,0,255,
1309,674,5,18.82353,31.764706,88,-0.78125,3.90625,36,27.843138,49.019608,16.078432,31.764706,16.078432,0,101,2.745098,52,3,477.799988,366,13.73,89.803925,0,7887,0,255,
1309,674,5,18.82353,20.392157,88,-3.125,-2.34375,36,27.843138,49.019608,16.078432,31.764706,16.078432,0,101,2.745098,52,3,477.799988,366,13.73,89.803925,0,7887,0,255,
1311,1204.5,9,16.470589,20.392157,88,-3.125,-2.34375,20,27.843138,49.019608,16.078432,31.764706,16.078432,0,101,2.745098,52,16,477.799988,366,13.73,89.803925,0,7887,0,255,
1311,1204.5,9,16.470589,20.392157,88,-3.125,-2.34375,20,28.627451,49.019608,16.078432,31.764706,16.078432,0,101,2.745098,52,16,477.099976,364.799988,13.652,45.490196,0,7887,0,255,
1311,1204.5,9,16.470589,20.392157,88,-3.125,-2.34375,20,28.627451,54.117645,25.490196,41.568626,21.17647,0,101,3.137255,52,16,477.099976,364.799988,13.652,45.490196,0,7887,0,255,
1311,1125.75,11,20,57.64706,88,-0.78125,-6.25,52,28.627451,54.117645,25.490196,41.568626,21.17647,0,101,3.137255,51,15,477.099976,364.799988,13.652,45.490196,0,7887,0,255,
1313,1125.75,11,20,57.64706,88,-0.78125,-6.25,52,35.294117,54.117645,25.490196,41.568626,21.17647,0,101,3.137255,51,15,477.099976,364.799988,13.652,64.313728,0,7887,0,255,
1313,1125.75,11,20,57.64706,88,-0.78125,-6.25,52,35.294117,51.764706,22.745098,38.431374,21.17647,0,101,1.176471,51,15,477.099976,364.399994,13.75,64.313728,0,7887,0,255,
1313,1125.75,11,20,57.64706,88,-0.78125,-6.25,52,35.294117,51.764706,22.745098,38.431374,19.215687,0,101,1.176471,51,15,477.099976,364.399994,13.75,64.313728,0,7887,0,255,
1313,1378,18,16.470589,27.450981,88,0.78125,2.34375,25,35.294117,51.764706,22.745098,38.431374,19.215687,0,101,1.176471,51,20,477.099976,364.399994,13.75,64.313728,0,7887,0,255,
1315,1378,18,16.470589,27.450981,88,0.78125,2.34375,25,34.117645,51.764706,22.745098,38.431374,19.215687,0,101,1.176471,51,20,477.099976,364.399994,13.75,34.509804,0,7887,0,255,
1315,1378,18,16.470589,27.450981,88,0.78125,2.34375,25,34.117645,48.627453,16.078432,31.764706,16.862745,0,101,0,51,20,477.099976,363.600006,13.671,34.509804,0,7887,0,255,
1315,1378,18,16.470589,25.882353,88,0,0,25,34.117645,48.627453,16.078432,31.764706,16.862745,0,101,0,51,20,477.099976,363.600006,13.671,34.509804,0,7887,0,255,
1317,1303,18,19.607843,25.882353,88,0,0,31,34.117645,48.627453,16.078432,31.764706,16.862745,0,101,0,51,4,477.099976,363.600006,13.671,34.509804,0,7887,0,255,
1317,1303,18,19.607843,25.882353,88,0,0,31,29.411764,48.627453,16.078432,31.764706,16.862745,0,101,0,51,4,475.400024,362.5,13.671,61.960785,0,7887,0,255,
1317,1303,18,19.607843,25.882353,88,0,0,31,29.411764,51.372547,21.960785,37.64706,18.82353,0,101,1.960784,51,4,475.400024,362.5,13.671,61.960785,0,7888,0,255,
1317,1366.25,20,16.470589,23.921568,88,-3.125,3.90625,21,29.411764,51.372547,21.960785,37.64706,18.82353,0,101,1.960784,51,11,475.400024,362.5,13.671,61.960785,0,7888,0,255,
1319,1366.25,20,16.470589,23.921568,88,-3.125,3.90625,21,29.411764,51.372547,21.960785,37.64706,18.82353,0,101,1.960784,51,11,475.400024,362.5,13.671,0,0,7888,0,255,
1319,1366.25,20,16.470589,23.921568,88,-3.125,3.90625,21,30.196079,53.333332,23.137255,38.823528,18.82353,0,101,3.529412,51,11,473.299988,361.299988,13.75,0,0,7888,0,255,
1319,1366.25,20,16.470589,23.921568,88,-3.125,3.90625,21,30.196079,53.333332,23.137255,38.823528,20,0,101,3.529412,51,11,473.299988,361.299988,13.75,0,0,7888,0,255,
1319,1333.5,20,18.431372,26.666666,88,0.78125,0,28,30.196079,53.333332,23.137255,38.823528,20,0,101,3.529412,51,21,473.299988,361.299988,13.75,0,0,7888,0,255,
1320,1333.5,20,18.431372,26.666666,88,0.78125,0,28,26.274509,53.333332,23.137255,38.823528,20,0,101,3.529412,51,21,473.299988,361.299988,13.75,32.156864,0,7888,0,255,
1320,1333.5,20,18.431372,26.666666,88,0.78125,0,28,26.274509,51.372547,21.568628,37.254902,18.82353,0,101,2.352941,51,21,472.200012,360.700012,13.671,32.156864,0,7888,0,255,
1320,1333.5,20,18.431372,19.215687,87,-3.125,-3.125,28,26.274509,51.372547,21.568628,37.254902,18.82353,0,101,2.352941,51,21,472.200012,360.700012,13.671,32.156864,0,7888,0,255,
1322,1267.75,19,16.862745,19.215687,87,-3.125,-3.125,19,26.274509,51.372547,21.568628,37.254902,18.82353,0,101,2.352941,51,3,472.200012,360.700012,13.671,32.156864,0,7888,0,255,
1322,1267.75,19,16.862745,19.215687,87,-3.125,-3.125,19,26.274509,51.372547,21.568628,37.254902,18.82353,0,101,2.352941,51,3,470.100006,359.399994,13.671,0,0,7888,0,255,
1322,1267.75,19,16.862745,19.215687,87,-3.125,-3.125,19,26.274509,48.235294,16.078432,31.764706,16.470589,0,101,0,51,3,470.100006,359.399994,13.476,0,0,7888,0,255,
1322,782.75,17,16.862745,23.137255,87,-3.125,0,25,26.274509,48.235294,16.078432,31.764706,16.470589,0,101,0,51,0,470.100006,359.399994,13.476,0,0,7888,0,255,
1324,782.75,17,16.078432,23.137255,87,-3.125,0,25,26.274509,48.235294,16.078432,31.764706,16.470589,0,101,0,51,0,470.100006,359.399994,13.476,28.235294,0,7888,0,255,
1324,782.75,17,16.078432,23.137255,87,-3.125,0,25,29.019608,47.843136,16.078432,31.764706,16.470589,0,101,0,51,0,468.200012,358.200012,13.71,28.235294,0,7888,0,255,
1324,782.75,17,16.078432,23.137255,87,-3.125,0,25,29.019608,47.843136,16.078432,31.764706,16.078432,0,101,0,51,0,468.200012,358.200012,13.71,28.235294,0,7888,0,255,
1324,771.75,14,16.078432,25.882353,87,-3.125,3.90625,26,29.019608,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-2,468.200012,358.200012,13.71,28.235294,0,7888,0,255,
1326,771.75,14,16.078432,25.882353,87,-3.125,3.90625,26,30.196079,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-2,468.200012,358.200012,13.71,28.235294,0,7888,0,255,
1326,771.75,14,16.078432,25.882353,87,-3.125,3.90625,26,30.196079,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-2,466.399994,356.799988,13.593,28.235294,0,7888,0,255,
1326,771.75,14,16.078432,26.274509,87,-3.125,5.46875,26,30.196079,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-2,466.399994,356.799988,13.593,28.235294,0,7888,0,255,
1328,787.5,9,16.078432,26.274509,87,-3.125,5.46875,27,30.196079,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-3,466.399994,356.799988,13.593,28.235294,0,7888,0,255,
1328,787.5,9,16.078432,26.274509,87,-3.125,5.46875,27,29.019608,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-3,465.600006,356.200012,13.593,28.235294,0,7888,0,255,
1328,787.5,9,16.078432,26.274509,87,-3.125,5.46875,27,29.019608,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-3,465.600006,356.200012,13.554,28.235294,0,7888,0,255,
1328,726.5,7,16.078432,26.666666,87,-3.125,1.5625,28,29.019608,47.843136,16.078432,31.764706,16.078432,0,101,0,52,7,465.600006,356.200012,13.554,28.235294,0,7888,0,255,
1329,726.5,7,16.078432,26.666666,87,-3.125,1.5625,28,29.019608,47.843136,16.078432,31.764706,16.078432,0,101,0,52,7,465.600006,356.200012,13.554,28.235294,0,7888,0,255,
1329,726.5,7,16.078432,26.666666,87,-3.125,1.5625,28,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,52,7,464,355,13.75,25.490196,0,7888,0,255,
1329,726.5,7,16.078432,26.666666,87,-3.125,1.5625,28,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,52,7,464,355,13.75,25.490196,0,7888,0,255,
1329,751.5,8,16.078432,27.058823,88,-3.125,-2.34375,27,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-4,464,355,13.75,25.490196,0,7888,0,255,
1331,751.5,8,16.078432,27.058823,88,-3.125,-2.34375,27,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-4,464,355,13.75,29.019608,0,7888,0,255,
1331,751.5,8,16.078432,27.058823,88,-3.125,-2.34375,27,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-4,462.5,353.700012,13.73,29.019608,0,7888,0,255,
1331,751.5,8,16.078432,30.588236,88,-3.125,2.34375,27,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,52,-4,462.5,353.700012,13.73,29.019608,0,7888,0,255,
1333,678,6,16.078432,30.588236,88,-3.125,2.34375,31,25.882353,47.843136,16.078432,31.764706,16.078432,0,101,0,53,7,462.5,353.700012,13.73,29.019608,0,7888,0,255,
1333,678,6,16.078432,30.588236,88,-3.125,2.34375,31,26.274509,47.843136,16.078432,31.764706,16.078432,0,101,0,53,7,461,352.399994,13.73,29.411764,0,7888,0,255,
1333,678,6,16.078432,30.588236,88,-3.125,2.34375,31,26.274509,47.843136,16.078432,31.764706,16.078432,0,101,0,53,7,461,352.399994,13.671,29.411764,0,7888,0,255,
1333,764,4,16.078432,26.666666,88,-3.125,-1.5625,27,26.274509,47.843136,16.078432,31.764706,16.078432,0,101,0,53,-3,461,352.399994,13.671,29.411764,0,7888,0,255,
1335,764,4,16.078432,26.666666,88,-3.125,-1.5625,27,26.274509,47.843136,16.078432,31.764706,16.078432,0,101,0,53,-3,461,352.399994,13.671,29.411764,0,7888,0,255,
1335,764,4,16.078432,26.666666,88,-3.125,-1.5625,27,27.058823,47.843136,16.078432,31.764706,16.078432,0,101,0,53,-3,460.399994,351.799988,13.73,28.627451,0,7888,0,255,
1335,764,4,16.078432,26.666666,88,-3.125,-1.5625,27,27.058823,47.843136,16.078432,31.764706,16.078432,0,101,0,53,-3,460.399994,351.799988,13.73,28.627451,0,7888,0,255,
1335,775.75,3,16.078432,25.882353,88,-3.125,0,26,27.058823,47.843136,16.078432,31.764706,16.078432,0,101,0,53,-1,460.399994,351.799988,13.73,28.627451,0,7888,0,255,
1337,775.75,3,16.078432,25.882353,88,-3.125,0,26,32.156864,47.843136,16.078432,31.764706,16.078432,0,101,0,53,-1,460.399994,351.799988,13.73,27.450981,0,7888,0,255,
1337,775.75,3,16.078432,25.882353,88,-3.125,0,26,32.156864,47.843136,20.392157,37.64706,19.215687,0,101,0,53,-1,459.100006,350.5,13.73,27.450981,0,7888,0,255,
1337,775.75,3,16.078432,30.196079,88,-3.125,0,26,32.156864,47.843136,20.392157,37.64706,19.215687,0,101,0,53,-1,459.100006,350.5,13.73,27.450981,0,7888,0,255,
1338,880.25,0,17.647058,30.196079,88,-3.125,3.90625,26,32.156864,47.843136,20.392157,37.64706,19.215687,0,101,0,53,3,459.100006,350.5,13.73,27.450981,0,7888,0,255,
1338,880.25,0,17.647058,30.196079,88,-3.125,3.90625,26,30.196079,47.843136,20.392157,37.64706,19.215687,0,101,0,53,3,457.799988,349.399994,13.73,28.235294,0,7888,0,255,
1338,880.25,0,17.647058,30.196079,88,-3.125,3.90625,26,30.196079,50.980392,16.078432,31.764706,17.647058,0,101,0,53,3,457.799988,349.399994,12.91,28.235294,0,7888,0,255,
1338,647.5,0,17.647058,40.392159,88,-3.125,-1.5625,41,30.196079,50.980392,16.078432,31.764706,17.647058,0,101,0,53,10,457.799988,349.399994,12.91,28.235294,0,7888,0,255,
1340,647.5,0,17.647058,40.392159,88,-3.125,-1.5625,41,30.196079,50.980392,16.078432,31.764706,17.647058,0,101,0,53,10,457.799988,349.399994,12.91,28.235294,0,7888,0,255,
1340,647.5,0,17.647058,40.392159,88,-3.125,-1.5625,41,29.019608,52.941177,16.078432,31.764706,17.647058,0,101,3.529412,53,10,457.100006,348.299988,13.691,59.215687,0,7888,0,255,
1340,647.5,0,17.647058,40.392159,88,-3.125,-1.5625,41,29.019608,52.941177,25.490196,41.568626,20.392157,0,101,3.529412,53,10,457.100006,348.299988,13.691,59.215687,0,7888,0,255,
1340,1531.25,9,20,41.568626,88,-2.34375,-7.8125,42,29.019608,52.941177,25.490196,41.568626,20.392157,0,101,3.529412,52,21,457.100006,348.299988,13.691,59.215687,0,7888,0,255,
1342,1531.25,9,20,41.568626,88,-2.34375,-7.8125,42,28.627451,52.941177,25.490196,41.568626,20.392157,0,101,3.529412,52,21,457.100006,348.299988,13.691,40.392159,0,7888,0,255,
1342,1531.25,9,20,41.568626,88,-2.34375,-7.8125,42,28.627451,48.235294,17.254902,33.725491,18.82353,0,101,0,52,21,457.299988,348,13.75,40.392159,0,7888,0,255,
1342,1531.25,9,20,55.686275,88,-2.34375,-7.8125,42,28.627451,48.235294,17.254902,33.725491,18.82353,0,101,0,52,21,457.299988,348,13.75,40.392159,0,7888,0,255,
1344,953,11,20.784313,55.686275,88,-0.78125,2.34375,58,28.627451,48.235294,17.254902,33.725491,18.82353,0,101,0,52,13,457.299988,348,13.75,40.392159,0,7888,0,255,
